daily_travel_time,vehicle_ownership,location_type,nearby_industries,green_space_access,home_air_quality,work_location_type,smoker_in_household,noise_pollution_level,use_of_air_purifiers,awareness_level,years_in_location,pollution_exposure_score,risk_category
,Car,Rural,6.0,Moderate,42.0,Office,False,51.8,True,Low,23.0,55.21,Medium
68.3,Car,Rural,5.0,Moderate,85.9,Factory,False,22.5,False,Medium,16.0,59.4,Medium
30.3,Public Only,Rural,1.0,Moderate,80.2,Factory,False,70.5,False,High,14.0,30.08,Medium
28.8,,Urban,2.0,High,74.0,Remote,False,12.4,True,,18.0,26.08,Low
49.0,Public Only,Rural,3.0,High,79.0,Fieldwork,False,55.8,False,Medium,25.0,38.03,Medium
68.0,,Semi-Urban,3.0,Moderate,36.7,Factory,False,81.4,False,Low,16.0,63.78,Medium
24.7,Public Only,Rural,8.0,High,70.5,Fieldwork,False,16.2,True,Medium,15.0,49.69,Medium
46.2,Public Only,Urban,2.0,High,71.1,Fieldwork,True,44.1,False,,25.0,46.42,Medium
53.6,Car,Urban,3.0,Moderate,74.5,Office,True,72.8,False,Low,32.0,64.07,Medium
58.9,,Urban,2.0,High,72.7,Factory,False,58.0,False,High,25.0,54.88,Medium
48.5,None,Urban,1.0,High,66.7,Remote,False,66.7,False,Low,25.0,39.72,Medium
,Two-wheeler,Urban,2.0,Moderate,66.1,Remote,False,36.3,False,Medium,36.0,35.3,Medium
28.4,Car,Rural,1.0,Moderate,77.9,Office,False,31.2,False,Medium,,24.24,Low
46.7,Car,Urban,,Low,50.6,Fieldwork,True,46.0,False,,36.0,57.34,Medium
,Two-wheeler,Urban,2.0,Low,65.5,Fieldwork,False,55.3,False,,40.0,49.49,Medium
,None,Urban,4.0,Moderate,51.7,Factory,True,62.0,False,,16.0,51.71,Medium
,Car,Urban,1.0,,57.7,Factory,True,58.9,True,High,16.0,47.93,Medium
63.1,Public Only,Rural,1.0,Moderate,19.9,,False,69.6,True,,6.0,30.04,Medium
0.0,None,Urban,1.0,High,46.9,Office,False,52.3,False,,38.0,37.85,Medium
24.8,Two-wheeler,Urban,6.0,Moderate,53.5,Office,False,29.0,False,Medium,14.0,46.87,Medium
57.4,Two-wheeler,Rural,,Low,53.7,Remote,False,22.9,True,Medium,21.0,27.25,Low
86.1,Public Only,Rural,1.0,Moderate,55.0,Fieldwork,False,65.2,False,Low,25.0,44.62,Medium
45.4,Public Only,Urban,1.0,Low,42.2,Remote,False,70.1,True,Medium,28.0,48.58,Medium
30.4,Public Only,Semi-Urban,3.0,Moderate,55.0,Office,False,89.4,False,Medium,6.0,33.13,Medium
41.3,None,Semi-Urban,3.0,Moderate,76.3,Factory,False,98.5,False,Low,,53.9,Medium
,Two-wheeler,Semi-Urban,5.0,Moderate,55.5,,False,69.4,True,Medium,10.0,45.75,Medium
32.1,Public Only,Urban,2.0,Moderate,79.5,Fieldwork,False,57.3,False,Medium,7.0,36.26,Medium
29.0,Public Only,Rural,1.0,Low,78.5,Office,True,41.6,True,,11.0,24.88,Low
35.3,,Urban,2.0,Low,51.2,Office,True,32.5,False,Medium,12.0,43.95,Medium
25.9,Car,Urban,5.0,Moderate,68.5,Office,True,51.3,False,High,9.0,55.07,Medium
,None,Urban,5.0,Moderate,40.3,Remote,False,47.9,True,High,5.0,49.3,Medium
77.5,Car,Urban,3.0,Moderate,44.2,Remote,False,88.1,False,Medium,26.0,67.25,Medium
51.5,Public Only,Rural,2.0,Moderate,61.7,Factory,True,61.7,False,Medium,27.0,45.04,Medium
40.0,None,Semi-Urban,6.0,High,67.6,Remote,False,45.4,False,High,40.0,49.74,Medium
39.2,Car,Urban,3.0,High,84.2,Fieldwork,False,32.4,True,Medium,14.0,47.65,Medium
13.7,Two-wheeler,Urban,1.0,Moderate,57.6,Office,True,60.7,False,Medium,17.0,32.11,Medium
62.7,Public Only,Urban,3.0,Moderate,62.6,Office,False,52.8,False,Low,8.0,43.65,Medium
43.4,None,Rural,,Low,61.5,Office,False,41.0,False,Medium,1.0,25.66,Low
41.4,None,Semi-Urban,3.0,Moderate,86.9,Factory,False,36.3,False,Medium,32.0,44.13,Medium
108.9,None,Semi-Urban,,Moderate,80.1,Remote,False,61.0,True,Low,6.0,38.18,Medium
51.0,None,Semi-Urban,4.0,Moderate,65.8,Office,False,41.9,False,Low,32.0,45.84,Medium
30.0,Public Only,Semi-Urban,1.0,Low,71.9,Office,False,43.5,False,Low,5.0,32.86,Medium
36.5,Public Only,Semi-Urban,0.0,High,65.2,Office,False,40.3,True,Low,21.0,19.1,Low
68.0,Two-wheeler,Urban,3.0,Low,76.1,Factory,False,100.0,True,High,29.0,61.65,Medium
47.3,Two-wheeler,Rural,1.0,High,72.9,Fieldwork,True,53.2,False,High,27.0,33.63,Medium
16.2,Two-wheeler,Semi-Urban,0.0,Low,55.5,Remote,True,33.5,False,Low,,32.02,Medium
63.4,Car,Semi-Urban,3.0,Low,61.5,Factory,False,0.0,False,High,37.0,66.7,Medium
31.6,Two-wheeler,Rural,1.0,Moderate,62.4,Remote,False,17.2,False,Medium,35.0,20.72,Low
82.5,Public Only,Rural,1.0,High,62.3,Fieldwork,False,44.1,False,,,35.09,Medium
66.6,Car,Rural,2.0,Moderate,52.4,Office,False,83.9,False,Medium,24.0,42.75,Medium
36.1,Public Only,Rural,2.0,Low,65.1,Fieldwork,False,95.7,False,Medium,27.0,44.96,Medium
70.6,Car,Urban,3.0,High,52.4,Factory,False,45.2,True,Medium,7.0,53.77,Medium
46.4,,Urban,1.0,Moderate,51.2,Fieldwork,False,57.3,False,Low,26.0,42.17,Medium
62.1,Two-wheeler,Semi-Urban,1.0,Low,58.2,Factory,False,46.7,False,Medium,1.0,42.3,Medium
,Two-wheeler,Urban,3.0,Moderate,64.0,Factory,False,59.1,False,,28.0,50.23,Medium
28.1,Car,Rural,,,78.4,Remote,True,45.2,True,High,21.0,35.37,Medium
32.1,Public Only,Semi-Urban,1.0,Moderate,70.7,Fieldwork,True,38.9,False,Low,37.0,41.6,Medium
65.6,None,Semi-Urban,2.0,Moderate,76.7,Factory,False,36.9,False,High,16.0,41.15,Medium
,Public Only,Rural,2.0,High,86.6,Fieldwork,False,64.2,False,Medium,6.0,32.75,Medium
36.9,Two-wheeler,Urban,0.0,High,51.2,Factory,True,76.1,False,,21.0,41.39,Medium
25.9,,Semi-Urban,1.0,Moderate,70.7,Office,True,41.0,False,Medium,2.0,31.61,Medium
53.5,Car,Semi-Urban,2.0,Low,71.3,Fieldwork,True,64.5,False,Low,16.0,68.31,Medium
86.3,Two-wheeler,Urban,2.0,Moderate,63.8,Factory,False,53.1,False,High,15.0,49.08,Medium
23.6,Car,Urban,1.0,High,73.4,Office,True,42.4,False,Low,16.0,42.58,Medium
45.5,Two-wheeler,Rural,3.0,Moderate,61.3,Fieldwork,False,63.6,False,High,32.0,43.09,Medium
73.2,Public Only,Semi-Urban,4.0,Moderate,70.1,Office,False,77.0,False,Medium,37.0,50.68,Medium
43.4,,Rural,0.0,Moderate,38.8,Factory,False,33.5,True,Medium,4.0,35.08,Medium
54.0,,Semi-Urban,3.0,Moderate,60.0,Office,False,43.5,False,Low,21.0,39.99,Medium
,Car,Urban,,High,70.6,Remote,False,79.3,False,Medium,27.0,44.55,Medium
53.6,Two-wheeler,Urban,2.0,Moderate,75.4,Remote,False,49.1,False,High,24.0,35.99,Medium
41.3,None,Urban,4.0,Moderate,47.1,Remote,False,34.1,True,Low,6.0,48.38,Medium
64.7,Two-wheeler,Rural,0.0,Low,58.8,Fieldwork,False,53.4,True,High,34.0,33.53,Medium
68.7,,Urban,3.0,High,44.1,Fieldwork,False,50.2,False,Medium,38.0,70.49,High
96.8,None,Rural,1.0,Low,54.2,Office,False,71.1,False,Low,18.0,47.05,Medium
56.6,None,Rural,1.0,High,64.7,Fieldwork,True,49.1,False,High,21.0,34.22,Medium
,Car,Rural,2.0,Low,75.5,Fieldwork,False,49.8,False,,,54.46,Medium
,None,Urban,2.0,Low,73.6,Remote,False,49.0,False,High,30.0,45.11,Medium
37.9,Public Only,Rural,1.0,Moderate,63.3,Fieldwork,False,53.4,True,Medium,6.0,19.36,Low
51.8,None,Urban,0.0,Moderate,50.2,Remote,False,80.3,True,High,37.0,29.1,Low
39.1,None,Urban,3.0,Moderate,57.9,Office,True,64.5,False,High,15.0,45.15,Medium
48.4,Public Only,Urban,5.0,Moderate,98.1,Factory,False,29.2,False,Medium,18.0,56.21,Medium
71.4,Two-wheeler,Rural,0.0,Moderate,39.0,Office,False,55.6,False,High,10.0,27.78,Low
24.9,Two-wheeler,Urban,1.0,High,41.9,Office,False,56.9,False,,3.0,31.6,Medium
67.8,Public Only,Semi-Urban,0.0,High,62.6,Factory,True,57.5,True,High,27.0,34.61,Medium
,None,Urban,1.0,Moderate,70.6,Remote,False,20.4,True,Medium,,30.27,Medium
42.6,Car,Urban,3.0,Moderate,73.0,Fieldwork,False,52.9,True,Low,4.0,50.93,Medium
2.6,Public Only,Urban,0.0,Moderate,64.3,Remote,False,38.6,False,,11.0,15.74,Low
32.8,Car,Rural,1.0,Moderate,37.2,Fieldwork,False,20.1,False,High,30.0,44.93,Medium
70.9,Two-wheeler,Semi-Urban,3.0,Low,56.7,Office,False,74.2,True,,1.0,48.32,Medium
,Public Only,Rural,,Moderate,33.5,Remote,False,44.4,False,High,8.0,27.1,Low
25.0,Car,Semi-Urban,1.0,Moderate,65.9,Office,False,44.7,True,Medium,11.0,24.17,Low
34.9,None,Rural,3.0,Low,66.8,Office,False,67.6,True,Medium,35.0,39.07,Medium
61.8,Public Only,Semi-Urban,1.0,Moderate,58.1,Fieldwork,False,70.5,False,,15.0,38.52,Medium
,Car,Semi-Urban,2.0,Low,42.3,Remote,False,45.0,True,Medium,9.0,51.52,Medium
40.2,Public Only,Semi-Urban,3.0,High,47.7,Office,False,50.6,False,High,40.0,45.35,Medium
37.7,,Urban,,High,35.7,Fieldwork,True,29.8,False,Medium,12.0,55.91,Medium
37.2,Two-wheeler,Rural,2.0,Low,59.2,,False,31.2,False,Medium,14.0,31.3,Medium
,Two-wheeler,Semi-Urban,4.0,Moderate,100.0,Factory,True,76.0,False,High,6.0,50.2,Medium
77.3,None,Rural,1.0,Moderate,58.5,Office,False,50.9,False,Low,13.0,29.37,Low
38.6,Two-wheeler,Semi-Urban,,Moderate,53.7,Remote,False,69.4,True,Medium,19.0,19.11,Low
69.3,Two-wheeler,Urban,3.0,Moderate,63.3,Factory,True,46.7,True,,7.0,53.54,Medium
75.4,Two-wheeler,Semi-Urban,2.0,Moderate,42.7,Office,False,58.4,False,Low,16.0,47.34,Medium
65.0,Car,Urban,4.0,High,43.3,Factory,False,15.1,True,Low,29.0,74.44,High
,Public Only,Semi-Urban,1.0,Moderate,50.7,Office,False,67.2,False,High,36.0,30.63,Medium
53.1,Two-wheeler,Semi-Urban,1.0,Low,73.3,Remote,True,49.4,True,Low,2.0,36.44,Medium
44.5,Car,Rural,2.0,Low,65.0,,False,40.6,False,,33.0,53.75,Medium
26.9,Public Only,Urban,1.0,High,57.6,Factory,False,62.6,False,Medium,32.0,41.56,Medium
51.5,Two-wheeler,Urban,,Low,71.2,Factory,True,69.9,True,,1.0,58.19,Medium
21.4,Two-wheeler,Urban,2.0,,85.6,,False,41.9,False,High,2.0,26.37,Low
68.8,Public Only,Urban,4.0,Moderate,71.0,Office,False,26.1,False,Medium,,50.42,Medium
35.7,Car,Rural,1.0,Low,44.7,Remote,False,83.3,True,High,38.0,48.63,Medium
49.0,Car,Rural,1.0,Moderate,31.7,Factory,False,45.7,False,Medium,30.0,49.58,Medium
50.7,None,Semi-Urban,3.0,High,33.8,Factory,False,11.6,True,High,27.0,49.34,Medium
39.8,Public Only,Rural,3.0,Low,73.0,Factory,False,41.6,True,,18.0,41.37,Medium
,None,Urban,0.0,Low,48.6,Fieldwork,False,59.0,True,High,40.0,50.95,Medium
35.5,Car,Urban,2.0,High,72.3,Remote,False,48.4,False,,,38.11,Medium
,Two-wheeler,Urban,3.0,Moderate,53.2,Factory,False,47.4,False,High,16.0,49.47,Medium
18.1,None,Rural,2.0,Moderate,65.8,Office,False,43.0,False,Medium,40.0,23.65,Low
47.5,Car,Semi-Urban,0.0,Moderate,70.5,Office,False,41.6,True,Medium,32.0,27.46,Low
83.8,Car,Semi-Urban,2.0,Moderate,48.3,Remote,False,24.4,True,Low,22.0,54.33,Medium
25.0,Two-wheeler,Urban,2.0,Low,72.3,Office,False,24.0,False,,,41.04,Medium
31.4,Public Only,Urban,4.0,Moderate,50.1,Remote,True,57.3,False,Medium,,43.79,Medium
55.3,Car,Rural,1.0,Low,49.5,Remote,True,74.6,True,Low,24.0,58.51,Medium
,None,Urban,2.0,Moderate,72.3,Factory,True,44.5,True,Medium,9.0,41.33,Medium
52.0,,Semi-Urban,1.0,Moderate,69.5,Remote,False,77.7,False,Low,3.0,31.99,Medium
54.8,Public Only,Urban,,High,66.9,,False,72.0,True,Medium,3.0,59.13,Medium
57.7,Public Only,Urban,0.0,High,43.5,Office,False,47.4,True,High,34.0,34.06,Medium
67.2,Public Only,Semi-Urban,2.0,High,54.2,Office,False,62.8,False,,2.0,34.5,Medium
53.2,Car,Urban,3.0,Moderate,70.3,Factory,False,59.8,True,High,40.0,56.54,Medium
40.2,Public Only,Semi-Urban,1.0,Moderate,94.3,Factory,False,39.9,False,High,31.0,34.86,Medium
58.5,Car,Semi-Urban,3.0,Moderate,87.2,Office,False,6.8,False,Medium,,46.28,Medium
83.0,Two-wheeler,Semi-Urban,1.0,Moderate,53.0,Remote,False,52.8,True,Medium,17.0,26.65,Low
42.3,,Semi-Urban,1.0,Moderate,50.1,Fieldwork,False,64.0,False,Medium,10.0,34.18,Medium
25.5,Public Only,Semi-Urban,2.0,Low,85.9,Factory,True,38.9,False,,38.0,51.26,Medium
67.1,Two-wheeler,Urban,1.0,High,69.0,Factory,False,90.1,False,High,25.0,47.47,Medium
42.6,,Semi-Urban,3.0,Low,53.0,Fieldwork,False,70.6,True,Low,,52.17,Medium
1.5,None,Semi-Urban,2.0,Moderate,61.9,Factory,False,20.5,False,Medium,37.0,33.5,Medium
61.9,Car,Urban,2.0,Moderate,41.3,Remote,False,46.1,False,Medium,29.0,56.14,Medium
,Public Only,Rural,0.0,Moderate,75.1,,False,33.2,False,High,11.0,12.49,Low
43.2,Car,Semi-Urban,2.0,Moderate,81.0,Fieldwork,False,42.7,False,High,35.0,47.65,Medium
51.6,Two-wheeler,Rural,4.0,Low,83.1,Fieldwork,False,63.1,False,High,31.0,57.33,Medium
48.8,Public Only,Rural,2.0,High,76.9,Fieldwork,False,45.0,False,High,28.0,34.08,Medium
59.2,Car,Urban,2.0,High,55.2,Factory,False,38.6,True,Medium,,48.36,Medium
36.3,,Semi-Urban,2.0,Moderate,73.4,Fieldwork,False,51.9,False,Medium,33.0,37.19,Medium
55.3,Public Only,Urban,3.0,Low,81.9,Office,False,65.2,True,Low,,52.29,Medium
39.8,Car,Urban,4.0,Low,74.2,Remote,False,65.0,False,High,31.0,65.89,Medium
59.8,Public Only,Rural,4.0,Low,72.8,Factory,False,62.3,False,Medium,27.0,59.84,Medium
,Two-wheeler,Semi-Urban,1.0,Moderate,62.9,Remote,False,77.4,False,Medium,31.0,33.46,Medium
26.3,None,Urban,2.0,Moderate,46.4,Office,True,48.2,True,Low,36.0,46.6,Medium
66.7,None,Semi-Urban,6.0,Moderate,87.8,Fieldwork,True,42.8,False,Low,12.0,65.51,Medium
34.3,,Rural,6.0,Moderate,59.5,Remote,False,46.9,True,Low,31.0,42.69,Medium
61.2,None,Semi-Urban,2.0,High,78.2,Office,True,33.8,False,High,2.0,33.43,Medium
52.3,Public Only,Semi-Urban,4.0,Low,97.2,Fieldwork,True,33.3,False,Medium,3.0,56.92,Medium
81.8,Car,Semi-Urban,2.0,Moderate,73.6,Fieldwork,False,64.8,False,High,,58.24,Medium
40.5,Two-wheeler,Urban,,Moderate,77.6,Fieldwork,False,66.6,False,Medium,28.0,37.05,Medium
38.0,None,Urban,,High,46.0,Remote,False,0.0,False,Low,34.0,39.45,Medium
44.6,Car,Semi-Urban,5.0,Moderate,49.1,Factory,True,68.8,False,Low,32.0,84.69,High
38.9,Two-wheeler,Urban,1.0,Moderate,79.0,Factory,False,41.8,True,High,16.0,31.97,Medium
61.0,None,Semi-Urban,2.0,Moderate,51.8,Factory,True,37.4,True,Medium,40.0,44.6,Medium
,,Semi-Urban,0.0,High,39.9,Office,False,43.5,False,Medium,17.0,23.04,Low
23.9,Two-wheeler,Semi-Urban,1.0,,35.1,Fieldwork,True,24.8,False,Medium,19.0,41.39,Medium
23.6,Car,Urban,2.0,,56.8,Office,True,46.6,True,Medium,40.0,51.29,Medium
64.0,Car,Urban,0.0,Moderate,56.6,Remote,False,88.3,False,Low,37.0,49.04,Medium
79.2,None,Urban,4.0,Moderate,75.0,,False,19.0,False,High,28.0,59.03,Medium
42.9,Two-wheeler,Semi-Urban,1.0,Moderate,45.2,Remote,False,62.4,False,High,32.0,39.96,Medium
,Car,Urban,2.0,Moderate,80.7,Office,False,69.5,True,Medium,3.0,39.02,Medium
46.4,Two-wheeler,Semi-Urban,1.0,Moderate,41.8,Factory,False,61.6,False,Medium,33.0,49.64,Medium
68.2,Two-wheeler,Urban,2.0,Moderate,42.2,Remote,False,80.7,False,Low,20.0,55.66,Medium
26.5,None,Semi-Urban,2.0,Moderate,62.1,Remote,True,69.6,True,Low,35.0,37.57,Medium
49.8,Two-wheeler,Urban,3.0,Moderate,60.8,Remote,True,63.4,False,High,35.0,50.6,Medium
64.5,Two-wheeler,Semi-Urban,1.0,High,68.7,,True,70.8,True,Medium,25.0,33.67,Medium
55.0,Public Only,Urban,,Moderate,42.4,,False,69.8,False,High,26.0,49.93,Medium
48.8,Two-wheeler,Urban,0.0,Moderate,65.3,Office,False,43.0,False,Low,38.0,33.19,Medium
65.0,Car,Rural,1.0,High,34.8,Fieldwork,False,62.6,False,Medium,27.0,54.55,Medium
0.0,None,Urban,0.0,Moderate,27.1,Remote,False,44.5,True,High,18.0,20.97,Low
58.6,,Semi-Urban,,Moderate,87.4,Office,False,23.3,False,Medium,26.0,41.68,Medium
31.9,Two-wheeler,Rural,2.0,Low,75.7,Factory,True,86.7,False,Medium,14.0,48.14,Medium
8.4,Two-wheeler,Semi-Urban,1.0,Moderate,59.9,Factory,False,38.9,True,Low,7.0,24.94,Low
55.2,Car,Rural,5.0,High,29.7,Fieldwork,True,71.9,False,,17.0,77.69,High
72.5,Public Only,Urban,1.0,High,53.1,Remote,False,60.7,False,High,,36.86,Medium
42.3,,Urban,,Moderate,66.7,Fieldwork,True,32.1,False,Medium,10.0,47.49,Medium
64.1,,Urban,2.0,Moderate,53.1,Factory,False,34.5,False,High,11.0,44.43,Medium
77.2,Car,Urban,1.0,Low,83.4,Factory,False,57.9,True,Medium,16.0,56.55,Medium
71.3,None,Urban,1.0,Moderate,69.4,Fieldwork,False,58.0,False,High,6.0,38.61,Medium
77.8,,Urban,3.0,Low,46.2,,False,42.5,False,High,36.0,73.52,High
59.8,Two-wheeler,Semi-Urban,2.0,High,36.1,Office,False,18.4,True,,38.0,39.6,Medium
46.5,Car,Rural,0.0,Moderate,73.1,Fieldwork,False,66.1,True,,28.0,33.67,Medium
13.0,Two-wheeler,Urban,1.0,Moderate,72.6,Fieldwork,True,0.0,False,High,37.0,38.19,Medium
40.1,,Urban,0.0,Low,71.3,Fieldwork,False,57.0,True,High,25.0,36.44,Medium
28.1,,Urban,2.0,Moderate,85.3,,False,72.7,False,,34.0,37.69,Medium
88.4,None,Urban,2.0,Moderate,66.9,Fieldwork,False,13.0,False,Medium,25.0,49.47,Medium
41.5,Public Only,Semi-Urban,2.0,Moderate,61.4,Remote,False,53.2,False,Low,1.0,29.76,Low
47.5,Two-wheeler,Urban,3.0,Moderate,71.5,Office,True,42.3,False,High,35.0,45.75,Medium
56.0,None,Urban,4.0,Moderate,78.5,Office,True,53.9,False,High,37.0,52.07,Medium
45.9,Car,Semi-Urban,2.0,Moderate,70.3,Fieldwork,False,69.6,False,Medium,11.0,48.31,Medium
78.9,Two-wheeler,Rural,2.0,Moderate,60.5,Office,True,23.1,True,,34.0,33.39,Medium
32.5,None,Semi-Urban,3.0,High,74.5,Fieldwork,False,45.5,False,Low,,44.87,Medium
,Car,Semi-Urban,3.0,Low,61.4,Factory,False,46.7,False,High,1.0,57.73,Medium
30.2,Car,Urban,1.0,Moderate,52.7,Office,True,11.0,False,Low,29.0,46.05,Medium
18.6,None,Urban,0.0,Moderate,61.8,Factory,False,61.5,True,Medium,,30.67,Medium
32.8,Public Only,Urban,2.0,Moderate,55.2,Office,True,82.6,False,,9.0,38.52,Medium
44.3,Public Only,Urban,3.0,Moderate,58.7,Fieldwork,False,63.4,False,Medium,19.0,49.44,Medium
36.4,None,Rural,1.0,Low,47.3,Remote,False,52.6,False,Low,22.0,41.47,Medium
31.2,Car,Semi-Urban,2.0,High,75.0,Office,True,67.7,False,Low,16.0,48.36,Medium
16.9,Public Only,Urban,5.0,Low,63.2,Remote,True,38.1,False,Medium,22.0,55.77,Medium
43.3,Public Only,Urban,5.0,Low,70.7,Fieldwork,False,32.4,True,Low,36.0,65.62,Medium
14.9,Public Only,Urban,3.0,Moderate,67.2,,True,60.3,False,Low,2.0,50.09,Medium
60.2,Two-wheeler,Semi-Urban,4.0,High,46.5,Remote,True,54.6,False,Medium,20.0,54.23,Medium
46.6,,Urban,3.0,Low,79.8,Office,False,56.3,False,Medium,,44.71,Medium
15.8,,Urban,4.0,Moderate,56.6,Factory,True,32.8,True,Medium,,47.77,Medium
38.8,None,Semi-Urban,4.0,Moderate,54.6,Factory,False,19.9,True,Low,20.0,45.99,Medium
30.0,Two-wheeler,Urban,7.0,Moderate,63.2,Fieldwork,True,29.2,False,High,27.0,66.09,Medium
51.4,Two-wheeler,Urban,1.0,Moderate,63.5,Fieldwork,False,32.9,False,Low,16.0,41.29,Medium
71.8,None,Urban,2.0,,99.0,Fieldwork,False,9.2,True,Low,39.0,49.01,Medium
7.5,Two-wheeler,Urban,3.0,Moderate,68.9,Factory,False,59.5,True,Medium,38.0,39.18,Medium
47.3,Public Only,Urban,0.0,Low,52.7,Fieldwork,False,24.2,False,Medium,21.0,41.45,Medium
,Car,Urban,3.0,High,88.5,Fieldwork,False,23.1,False,High,36.0,56.47,Medium
58.4,Car,Semi-Urban,2.0,Low,35.5,Fieldwork,False,44.8,False,Low,31.0,71.86,High
49.3,Car,Semi-Urban,2.0,Moderate,52.8,Remote,False,31.9,False,Medium,,41.62,Medium
30.0,,Semi-Urban,1.0,High,51.7,Fieldwork,False,18.4,False,Low,28.0,35.17,Medium
38.6,,Rural,0.0,Low,59.9,Factory,True,20.7,False,Low,11.0,39.91,Medium
29.1,Car,Urban,2.0,Low,65.2,Remote,False,60.7,False,Medium,33.0,55.45,Medium
66.5,Public Only,Rural,2.0,Moderate,66.5,Office,False,43.3,False,High,7.0,26.39,Low
45.4,Public Only,Urban,2.0,,66.3,Factory,False,19.7,False,Medium,4.0,39.88,Medium
83.0,Public Only,Urban,2.0,Moderate,69.4,Fieldwork,False,79.1,False,Medium,13.0,50.82,Medium
43.8,Two-wheeler,Urban,2.0,High,59.1,Office,False,35.8,False,High,33.0,35.85,Medium
30.8,Car,Urban,4.0,Moderate,79.3,Office,False,60.6,False,Low,21.0,58.07,Medium
,Public Only,Rural,2.0,High,35.8,Remote,False,47.8,True,,40.0,27.49,Low
8.9,Two-wheeler,Urban,3.0,Moderate,21.7,,True,52.0,False,Medium,9.0,50.27,Medium
13.3,Public Only,Urban,2.0,High,71.1,Remote,False,50.4,False,Medium,39.0,31.51,Medium
50.3,Car,Urban,3.0,Moderate,55.0,,False,22.4,False,Low,25.0,60.47,Medium
55.2,Car,Urban,1.0,Low,85.8,Fieldwork,False,94.9,False,Low,34.0,67.37,Medium
13.4,,Urban,5.0,Moderate,75.6,Remote,False,34.8,False,High,11.0,48.75,Medium
,Car,Urban,2.0,Low,68.8,Fieldwork,False,66.5,True,High,23.0,62.35,Medium
,Car,Urban,,Low,52.7,Remote,False,34.2,False,Low,29.0,51.41,Medium
47.9,Public Only,Rural,5.0,Moderate,70.1,Factory,False,27.9,True,Low,36.0,50.45,Medium
77.2,Car,Urban,3.0,Low,54.1,Remote,False,77.4,True,,25.0,67.03,Medium
62.9,,Urban,2.0,Moderate,60.9,Office,False,81.1,False,High,25.0,42.28,Medium
39.6,,Semi-Urban,2.0,Low,55.1,Factory,False,59.1,False,,13.0,58.21,Medium
27.2,,Rural,2.0,Moderate,63.9,Factory,False,66.1,False,,6.0,36.99,Medium
2.0,Car,Urban,2.0,High,56.2,Fieldwork,False,24.9,False,High,7.0,39.79,Medium
30.6,Public Only,Urban,3.0,Moderate,75.0,Factory,False,63.2,False,High,20.0,48.97,Medium
40.8,Car,Rural,1.0,Low,66.8,Factory,True,63.0,True,Medium,6.0,48.29,Medium
25.3,Two-wheeler,Urban,1.0,Moderate,52.4,Remote,False,58.8,False,Low,7.0,27.94,Low
42.4,Public Only,Semi-Urban,2.0,Moderate,53.3,Factory,False,82.9,False,High,3.0,39.16,Medium
46.5,Two-wheeler,Urban,2.0,Moderate,40.9,Factory,False,4.4,False,Medium,33.0,54.11,Medium
,Public Only,Rural,0.0,Moderate,30.7,Factory,False,46.4,False,Medium,17.0,32.43,Medium
32.0,Public Only,Rural,3.0,Moderate,74.0,Remote,False,79.6,True,Low,35.0,34.11,Medium
48.4,,Rural,,Low,54.7,Remote,False,27.8,False,Medium,39.0,28.85,Low
53.8,None,Urban,0.0,Moderate,41.7,Factory,False,63.0,False,Medium,5.0,45.99,Medium
23.2,Car,Urban,2.0,Low,66.7,Factory,True,40.3,True,Low,35.0,63.64,Medium
73.2,Two-wheeler,Urban,3.0,,49.2,Fieldwork,False,51.8,False,High,8.0,65.96,Medium
43.0,Two-wheeler,Rural,,Low,59.0,,False,28.9,False,High,38.0,27.72,Low
45.4,Public Only,Rural,1.0,Moderate,40.6,Factory,True,95.3,True,High,38.0,45.91,Medium
59.2,Two-wheeler,Urban,3.0,High,69.7,Office,False,27.1,True,Medium,21.0,36.45,Medium
49.7,Two-wheeler,Semi-Urban,1.0,Moderate,61.3,Office,True,47.4,True,High,36.0,28.55,Low
,Two-wheeler,Urban,3.0,,67.5,Fieldwork,False,44.8,False,Medium,35.0,51.36,Medium
50.7,Two-wheeler,Urban,1.0,Moderate,53.6,,False,71.5,False,Medium,20.0,43.66,Medium
32.8,None,Semi-Urban,1.0,Moderate,63.7,Remote,False,51.4,False,High,14.0,21.63,Low
52.2,Public Only,Urban,2.0,,38.2,Remote,False,18.5,False,Low,38.0,51.57,Medium
22.1,Two-wheeler,Urban,3.0,,94.1,Factory,False,37.1,False,Medium,,41.96,Medium
,None,Urban,0.0,Low,66.2,,False,6.8,False,High,19.0,33.97,Medium
44.3,None,Rural,1.0,Moderate,85.6,Remote,True,51.5,False,Medium,6.0,22.27,Low
40.8,Public Only,Rural,3.0,High,56.0,Remote,False,85.6,True,Low,30.0,34.8,Medium
42.4,Car,Rural,1.0,Moderate,44.3,Office,False,46.0,False,High,3.0,34.72,Medium
7.4,Car,Semi-Urban,5.0,Moderate,52.6,Fieldwork,False,56.8,False,Low,3.0,53.37,Medium
,Car,Semi-Urban,1.0,Moderate,59.3,Fieldwork,True,72.0,True,Low,34.0,50.29,Medium
,Two-wheeler,Urban,1.0,Moderate,58.3,Remote,False,36.2,False,High,3.0,26.63,Low
48.2,Public Only,Rural,5.0,Low,87.9,,False,72.0,False,High,29.0,53.7,Medium
24.4,Car,Semi-Urban,2.0,Low,47.2,Factory,False,88.2,False,Medium,21.0,65.82,Medium
