student_id,age,gender,ethnicity,major,gpa_current,gpa_history,attendance_rate,enrollment_gap_months,credits_completed,financial_aid_status,academic_warning_count,advisor_meeting_count,advising_notes,counseling_notes,gpa_by_semester,attendance_by_semester,dropout_risk,next_semester_dropout,dropout_type,dropout_duration,dropout_cause
S1370,27,Female,Other,Biology,2.92,2.73,0.88,2,77,True,0,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.18, 1.62, 2.92, 3.41]","[0.57, 0.61, 0.94, 0.51]",False,False,None,0,None
S1371,19,Female,Asian,Business,2.11,1.66,0.55,2,31,False,3,5,Student discussed academic goals and current challenges.,,"[2.85, 3.19, 3.26, 3.89]","[0.77, 0.7, 0.98, 0.82]",False,False,None,0,None
S1372,29,Male,Black,Business,1.82,1.4,0.68,3,98,True,2,3,Student discussed academic goals and current challenges.,,"[1.69, 2.94, 3.11, 3.62]","[0.65, 0.58, 0.69, 0.68]",False,False,None,0,None
S1373,25,Male,Other,Psychology,1.6,1.5,0.77,0,65,True,1,0,Student discussed academic goals and current challenges.,,"[2.26, 2.57, 2.68, 1.89]","[0.52, 0.97, 0.62, 0.62]",True,False,Permanent,0,Mental Health
S1374,23,Male,White,Computer Science,1.9,1.45,0.7,0,86,False,0,0,Student discussed academic goals and current challenges.,,"[1.6, 1.97, 3.58, 3.42]","[0.68, 0.69, 0.77, 0.5]",True,False,Transfer,2,Academic
S1375,21,Other,Black,Electrical Engineering,2.12,2.11,0.58,0,21,True,2,2,Student discussed academic goals and current challenges.,,"[3.66, 2.1, 1.7, 2.39]","[0.87, 0.78, 0.91, 0.98]",False,False,None,0,None
S1376,26,Female,Other,Psychology,3.25,3.05,0.54,1,87,True,3,3,Student discussed academic goals and current challenges.,,"[1.52, 3.52, 2.15, 3.09]","[0.73, 0.93, 0.96, 1.0]",True,True,Temporary,1,Financial
S1377,21,Other,Hispanic,Psychology,2.17,1.87,0.75,0,69,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.22, 3.46, 3.49, 1.84]","[0.72, 0.91, 0.65, 0.73]",False,False,None,0,None
S1378,26,Male,Hispanic,Biology,2.73,2.67,0.9,3,20,False,1,0,Student discussed academic goals and current challenges.,,"[3.86, 2.8, 3.19, 3.45]","[0.57, 0.8, 0.52, 0.75]",True,True,Permanent,0,Academic
S1379,28,Other,Asian,Biology,3.81,3.55,0.51,1,33,True,0,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.51, 1.65, 3.8, 3.69]","[0.79, 0.5, 0.63, 0.7]",False,False,None,0,None
S1380,29,Female,Asian,Business,2.24,2.22,0.8,0,78,False,2,1,Student discussed academic goals and current challenges.,,"[1.71, 1.73, 3.81, 3.22]","[0.56, 0.68, 0.8, 0.92]",False,False,None,0,None
S1381,19,Other,White,Biology,3.14,3.0,0.98,1,72,False,3,1,Student discussed academic goals and current challenges.,,"[1.98, 2.28, 2.72, 3.16]","[0.76, 0.98, 0.86, 0.61]",False,False,None,0,None
S1382,20,Male,White,Business,2.52,2.42,0.76,1,87,True,0,1,Student discussed academic goals and current challenges.,,"[3.25, 1.78, 3.43, 2.73]","[0.89, 0.79, 0.54, 0.88]",False,False,None,0,None
S1383,23,Other,White,Biology,2.2,2.04,0.97,0,109,False,1,5,Student discussed academic goals and current challenges.,,"[1.91, 2.72, 3.35, 3.67]","[0.81, 0.83, 0.56, 0.97]",False,False,None,0,None
S1384,18,Female,Asian,Electrical Engineering,2.68,2.39,0.52,0,54,True,3,5,Student discussed academic goals and current challenges.,,"[2.76, 1.69, 2.27, 3.14]","[0.62, 0.64, 0.91, 0.79]",True,False,Transfer,3,Other
S1385,28,Female,Other,Electrical Engineering,2.3,1.93,0.64,1,117,False,1,1,Student discussed academic goals and current challenges.,,"[3.07, 3.25, 3.28, 1.63]","[0.93, 0.73, 0.63, 0.62]",False,False,None,0,None
S1386,28,Female,Other,Electrical Engineering,3.72,3.53,0.87,0,43,False,0,3,Student discussed academic goals and current challenges.,,"[3.13, 2.64, 2.49, 2.31]","[0.99, 0.57, 0.66, 0.74]",False,False,None,0,None
S1387,26,Male,Black,Business,3.81,3.51,0.69,0,89,False,3,2,Student discussed academic goals and current challenges.,,"[1.78, 3.39, 3.39, 3.52]","[0.94, 0.63, 0.61, 0.73]",False,False,None,0,None
S1388,23,Female,Asian,Psychology,3.87,3.69,0.57,0,97,True,0,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.96, 2.13, 2.52, 2.46]","[0.9, 0.73, 0.59, 0.63]",False,False,None,0,None
S1389,25,Other,Other,Psychology,3.64,3.25,0.55,2,76,True,3,2,Student discussed academic goals and current challenges.,,"[2.87, 3.93, 2.6, 2.85]","[0.98, 0.63, 0.93, 0.77]",False,False,None,0,None
S1390,18,Other,Hispanic,Psychology,3.87,3.66,0.5,2,29,True,2,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.68, 3.03, 3.67, 3.15]","[0.72, 0.91, 0.95, 0.56]",False,False,None,0,None
S1391,19,Male,White,Computer Science,3.24,2.83,0.53,0,84,False,3,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.6, 3.58, 3.82, 3.07]","[0.7, 0.63, 0.99, 0.99]",False,False,None,0,None
S1392,22,Male,Hispanic,Biology,2.61,2.48,0.6,3,89,True,1,5,Student discussed academic goals and current challenges.,,"[1.7, 1.62, 2.62, 2.61]","[0.95, 0.56, 0.56, 0.57]",False,False,None,0,None
S1393,27,Other,Other,Computer Science,2.58,2.14,0.65,1,32,True,0,0,Student discussed academic goals and current challenges.,,"[2.93, 1.63, 1.85, 3.06]","[0.6, 0.75, 0.77, 0.64]",True,True,Permanent,0,Academic
S1394,25,Other,Hispanic,Biology,3.61,3.25,0.54,0,84,True,0,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.95, 1.9, 2.72, 2.41]","[0.82, 0.56, 0.72, 0.64]",False,False,None,0,None
S1395,18,Other,Black,Business,3.17,3.13,0.63,0,76,False,3,0,Student discussed academic goals and current challenges.,,"[1.58, 3.92, 2.82, 2.26]","[0.68, 0.53, 0.99, 0.52]",True,True,Temporary,2,Other
S1396,19,Male,Black,Electrical Engineering,2.61,2.14,0.62,0,108,False,0,5,Student discussed academic goals and current challenges.,,"[3.53, 3.36, 3.15, 2.09]","[0.55, 0.79, 0.78, 0.59]",False,False,None,0,None
S1397,20,Female,Other,Psychology,2.8,2.62,0.62,1,110,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.83, 3.86, 2.49, 3.23]","[0.74, 0.76, 0.63, 0.73]",True,True,Temporary,2,Academic
S1398,22,Other,White,Biology,3.27,2.8,0.66,0,54,False,3,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.92, 3.4, 3.96, 3.86]","[0.6, 0.94, 0.85, 0.73]",False,False,None,0,None
S1399,21,Female,White,Business,2.48,2.38,0.87,2,80,True,0,2,Student discussed academic goals and current challenges.,,"[1.97, 3.75, 3.19, 3.08]","[0.55, 0.8, 0.56, 0.54]",False,False,None,0,None
S1400,20,Other,Asian,Electrical Engineering,2.41,2.28,0.84,0,73,False,1,1,Student discussed academic goals and current challenges.,,"[3.6, 2.95, 3.05, 2.21]","[0.95, 0.51, 0.67, 0.86]",False,False,None,0,None
S1401,29,Male,White,Electrical Engineering,3.35,2.94,0.56,0,25,True,0,0,Student discussed academic goals and current challenges.,,"[1.66, 3.23, 2.93, 2.51]","[0.68, 0.61, 0.83, 0.99]",True,True,Permanent,0,Financial
S1402,24,Other,Hispanic,Psychology,1.68,1.64,0.72,2,95,True,0,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.71, 2.86, 2.26, 1.95]","[0.54, 0.86, 0.6, 0.85]",False,False,None,0,None
S1403,27,Other,Hispanic,Psychology,3.13,3.06,0.78,0,86,False,2,1,Student discussed academic goals and current challenges.,,"[3.16, 2.22, 2.65, 1.98]","[0.61, 0.51, 0.95, 0.61]",False,False,None,0,None
S1404,26,Male,Hispanic,Biology,2.2,2.14,0.82,1,33,False,2,0,Student discussed academic goals and current challenges.,,"[2.35, 3.27, 2.89, 2.14]","[0.83, 0.56, 0.77, 0.72]",False,False,None,0,None
S1405,20,Female,Hispanic,Psychology,3.19,2.94,0.55,1,86,True,3,4,Student discussed academic goals and current challenges.,,"[2.3, 3.99, 3.61, 3.03]","[0.52, 0.95, 0.78, 0.93]",True,False,Transfer,3,Academic
S1406,20,Other,Hispanic,Business,3.04,2.87,0.91,3,50,False,2,0,Student discussed academic goals and current challenges.,,"[2.96, 3.25, 3.63, 1.85]","[0.77, 0.5, 0.55, 0.53]",False,False,None,0,None
S1407,18,Female,Black,Psychology,2.6,2.35,0.7,0,117,True,3,4,Student discussed academic goals and current challenges.,,"[3.89, 3.71, 3.83, 3.65]","[0.85, 0.59, 0.64, 0.61]",False,False,None,0,None
S1408,22,Female,White,Business,1.68,1.25,0.61,1,23,False,0,0,Student discussed academic goals and current challenges.,,"[2.19, 3.48, 2.06, 3.2]","[0.63, 0.94, 0.78, 0.59]",True,False,Permanent,0,Academic
S1409,22,Male,Asian,Psychology,2.73,2.25,0.88,0,81,True,3,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.1, 3.47, 1.64, 2.42]","[0.75, 0.78, 0.86, 0.68]",False,False,None,0,None
S1410,20,Male,Hispanic,Psychology,3.31,3.17,0.92,0,90,False,2,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.8, 2.06, 2.75, 3.6]","[0.85, 0.89, 0.68, 0.7]",False,False,None,0,None
S1411,26,Male,Black,Business,2.23,1.79,0.89,1,112,False,0,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.1, 3.85, 3.01, 1.76]","[0.79, 0.75, 0.93, 0.77]",False,False,None,0,None
S1412,22,Female,Asian,Business,2.62,2.53,0.75,3,109,False,3,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.16, 1.78, 3.3, 2.75]","[0.95, 0.96, 0.53, 0.91]",False,False,None,0,None
S1413,23,Other,Black,Computer Science,1.74,1.26,0.81,0,29,False,3,5,Student discussed academic goals and current challenges.,,"[2.06, 3.83, 2.72, 3.08]","[0.87, 0.69, 0.86, 0.84]",False,False,None,0,None
S1414,28,Other,Black,Psychology,2.84,2.5,0.71,0,52,True,3,5,Student discussed academic goals and current challenges.,,"[3.86, 1.62, 3.63, 3.99]","[0.94, 0.91, 0.69, 0.62]",False,False,None,0,None
S1415,27,Male,Black,Psychology,2.2,1.87,0.59,2,114,True,2,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.6, 3.62, 3.43, 3.7]","[0.9, 0.8, 0.65, 0.94]",False,False,None,0,None
S1416,23,Other,Hispanic,Computer Science,2.68,2.66,0.82,1,36,True,3,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.6, 3.65, 2.91, 1.89]","[0.85, 0.76, 0.83, 0.94]",False,False,None,0,None
S1417,26,Male,Hispanic,Electrical Engineering,2.52,2.46,0.79,2,36,False,1,5,Student discussed academic goals and current challenges.,,"[3.96, 3.17, 1.61, 2.32]","[0.81, 0.53, 0.51, 0.73]",True,True,Temporary,1,Academic
S1418,19,Female,White,Business,2.39,2.28,0.88,0,106,False,3,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.3, 2.98, 1.68, 1.87]","[0.54, 0.91, 0.88, 0.88]",False,False,None,0,None
S1419,21,Male,Black,Computer Science,1.78,1.42,0.58,3,26,True,3,4,Student discussed academic goals and current challenges.,,"[2.25, 2.29, 3.18, 1.58]","[0.86, 0.92, 0.71, 0.88]",True,False,Permanent,0,Mental Health
S1420,25,Other,Black,Electrical Engineering,2.82,2.56,0.79,0,48,True,0,0,Student discussed academic goals and current challenges.,,"[1.63, 3.84, 2.82, 3.04]","[0.74, 0.55, 0.88, 0.87]",False,False,None,0,None
S1421,18,Female,Black,Computer Science,3.05,2.69,0.78,1,114,True,2,3,Student discussed academic goals and current challenges.,,"[2.96, 1.82, 2.65, 3.61]","[0.95, 0.63, 0.86, 0.55]",True,True,Transfer,2,Other
S1422,28,Female,Hispanic,Business,2.9,2.55,0.9,0,66,False,3,5,Student discussed academic goals and current challenges.,,"[2.84, 3.6, 1.58, 2.42]","[0.62, 0.72, 0.54, 0.98]",True,False,Temporary,3,Mental Health
S1423,23,Other,Asian,Business,3.81,3.6,0.99,0,38,True,3,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.92, 3.82, 1.64, 2.55]","[0.85, 0.73, 0.9, 0.59]",False,False,None,0,None
S1424,28,Male,Hispanic,Business,1.5,1.09,0.54,3,104,False,2,2,Student discussed academic goals and current challenges.,,"[3.16, 1.7, 3.01, 1.91]","[0.87, 0.65, 0.73, 0.8]",False,False,None,0,None
S1425,26,Male,Hispanic,Psychology,1.62,1.61,0.96,1,95,True,3,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.72, 2.8, 2.91, 3.17]","[0.98, 0.8, 0.78, 0.51]",False,False,None,0,None
S1426,25,Other,Asian,Biology,2.94,2.47,0.93,0,69,False,1,2,Student discussed academic goals and current challenges.,,"[1.76, 3.3, 2.76, 3.27]","[0.62, 0.66, 0.67, 0.51]",True,True,Permanent,0,Financial
S1427,20,Female,Other,Psychology,3.08,2.71,0.72,0,85,False,3,3,Student discussed academic goals and current challenges.,,"[3.7, 1.53, 3.86, 2.72]","[0.67, 0.96, 0.51, 0.79]",False,False,None,0,None
S1428,20,Female,Asian,Computer Science,2.16,1.68,0.8,0,71,True,2,3,Student discussed academic goals and current challenges.,,"[3.84, 1.91, 2.08, 2.16]","[0.52, 0.56, 0.99, 0.66]",True,True,Temporary,1,Other
S1429,22,Other,White,Biology,3.98,3.86,0.75,0,118,False,0,0,Student discussed academic goals and current challenges.,,"[3.04, 2.7, 2.65, 2.41]","[0.79, 0.81, 0.83, 0.54]",False,False,None,0,None
S1430,19,Female,Asian,Biology,2.45,2.24,0.86,2,118,False,3,2,Student discussed academic goals and current challenges.,,"[1.96, 2.59, 2.48, 2.51]","[0.56, 0.91, 0.52, 0.76]",True,True,Temporary,3,Financial
S1431,18,Male,Other,Business,2.02,1.57,0.92,3,97,True,1,2,Student discussed academic goals and current challenges.,,"[2.6, 1.67, 2.66, 3.55]","[0.81, 0.92, 0.75, 0.56]",False,False,None,0,None
S1432,21,Other,Asian,Business,1.8,1.48,0.63,1,59,True,2,4,Student discussed academic goals and current challenges.,,"[2.55, 2.53, 2.08, 1.84]","[0.6, 0.53, 0.6, 0.5]",False,False,None,0,None
S1433,29,Male,Asian,Electrical Engineering,2.51,2.32,0.59,0,37,False,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.52, 3.6, 1.58, 3.85]","[0.95, 0.77, 0.77, 0.83]",False,False,None,0,None
S1434,21,Female,Other,Biology,2.06,1.87,0.71,0,30,False,0,3,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[2.91, 2.74, 3.33, 2.46]","[0.97, 0.74, 0.79, 0.91]",False,False,None,0,None
S1435,28,Other,Black,Computer Science,3.5,3.28,0.75,1,28,False,2,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.71, 2.94, 2.05, 2.17]","[0.9, 0.52, 1.0, 0.57]",True,True,Permanent,0,Mental Health
S1436,26,Other,Other,Business,3.53,3.49,0.9,3,30,True,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.2, 3.02, 3.42, 2.62]","[0.74, 0.82, 0.55, 0.72]",True,False,Permanent,0,Academic
S1437,23,Male,White,Psychology,1.7,1.23,0.63,0,46,True,2,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.74, 3.32, 2.31, 3.94]","[0.52, 0.72, 0.56, 0.68]",True,False,Transfer,1,Academic
S1438,23,Female,Hispanic,Biology,3.72,3.7,0.78,3,60,True,0,0,Student discussed academic goals and current challenges.,,"[3.76, 3.92, 3.98, 3.47]","[0.83, 0.67, 0.59, 0.54]",False,False,None,0,None
S1439,25,Other,Black,Business,3.46,3.05,0.96,1,90,False,2,1,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[3.41, 2.97, 2.15, 3.95]","[0.95, 0.56, 0.51, 0.84]",False,False,None,0,None
S1440,27,Other,Asian,Electrical Engineering,3.84,3.72,0.54,2,49,True,2,1,Student discussed academic goals and current challenges.,,"[2.79, 1.88, 3.8, 3.39]","[0.87, 0.85, 0.6, 0.61]",True,False,Temporary,3,Financial
S1441,28,Male,Hispanic,Business,2.05,1.83,0.89,2,54,True,1,4,Student discussed academic goals and current challenges.,,"[1.84, 3.22, 3.78, 3.02]","[0.78, 0.98, 0.81, 0.63]",True,False,Temporary,3,Other
S1442,26,Male,White,Electrical Engineering,3.26,2.89,0.65,0,112,True,1,0,Student discussed academic goals and current challenges.,,"[2.51, 1.66, 3.55, 1.73]","[0.84, 0.53, 0.84, 0.92]",False,False,None,0,None
S1443,21,Female,Asian,Biology,2.05,1.71,0.89,0,25,True,1,1,Student discussed academic goals and current challenges.,,"[3.31, 2.02, 2.12, 2.34]","[0.79, 0.73, 0.87, 0.61]",False,False,None,0,None
S1444,21,Male,Black,Electrical Engineering,2.07,1.81,0.9,1,101,True,1,0,Student discussed academic goals and current challenges.,,"[1.77, 3.49, 1.75, 2.18]","[0.93, 0.67, 0.99, 0.99]",False,False,None,0,None
S1445,27,Female,Asian,Psychology,1.6,1.25,0.73,3,66,True,2,0,Student discussed academic goals and current challenges.,,"[3.68, 1.85, 1.82, 1.94]","[0.98, 0.85, 0.9, 0.7]",False,False,None,0,None
S1446,23,Female,White,Computer Science,1.96,1.64,0.66,1,71,False,1,2,Student discussed academic goals and current challenges.,,"[3.85, 1.88, 1.52, 2.1]","[0.91, 0.6, 0.62, 0.56]",True,True,Transfer,1,Mental Health
S1447,27,Other,Other,Electrical Engineering,1.67,1.5,0.64,0,117,False,2,1,Student discussed academic goals and current challenges.,,"[2.42, 2.72, 2.28, 1.85]","[0.61, 0.55, 0.84, 0.83]",False,False,None,0,None
S1448,18,Female,Black,Biology,2.54,2.11,0.61,3,41,True,3,3,Student discussed academic goals and current challenges.,,"[2.96, 3.94, 2.83, 3.76]","[0.54, 0.6, 0.72, 0.79]",True,True,Permanent,0,Academic
S1449,28,Male,Other,Business,3.52,3.14,0.69,0,87,False,2,1,Student discussed academic goals and current challenges.,,"[2.0, 2.74, 3.36, 3.43]","[0.75, 0.65, 0.99, 0.83]",False,False,None,0,None
S1450,23,Male,White,Computer Science,2.33,1.96,0.66,0,35,False,0,1,Student discussed academic goals and current challenges.,,"[3.97, 3.2, 3.96, 1.57]","[0.67, 0.55, 0.63, 0.92]",False,False,None,0,None
S1451,21,Other,White,Computer Science,2.08,1.69,0.8,2,81,True,3,5,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.66, 2.49, 3.91, 2.85]","[0.64, 0.56, 0.85, 0.82]",False,False,None,0,None
S1452,23,Female,Hispanic,Computer Science,2.88,2.53,0.56,0,75,True,2,0,Student discussed academic goals and current challenges.,,"[2.1, 3.18, 1.99, 3.74]","[0.55, 0.85, 0.75, 0.93]",True,True,Temporary,2,Financial
S1453,28,Other,Hispanic,Business,3.19,2.9,0.74,0,114,True,0,0,Student discussed academic goals and current challenges.,,"[2.44, 2.41, 1.63, 3.21]","[0.72, 0.6, 0.91, 0.9]",False,False,None,0,None
S1454,25,Other,Asian,Biology,2.1,1.77,0.95,0,27,True,2,2,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.6, 1.74, 1.52, 1.88]","[0.53, 1.0, 0.64, 0.57]",False,False,None,0,None
S1455,24,Male,Other,Biology,2.01,1.84,0.67,1,89,True,1,4,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.8, 2.08, 2.38, 3.39]","[0.79, 0.84, 0.78, 0.84]",False,False,None,0,None
S1456,28,Male,Black,Business,2.52,2.05,0.69,2,109,False,0,0,Student discussed academic goals and current challenges.,Reported stress and difficulty with time management.,"[1.65, 2.26, 1.89, 1.94]","[0.88, 0.51, 0.78, 0.69]",False,False,None,0,None
S1457,21,Female,White,Business,1.77,1.43,0.99,2,61,True,1,4,Student discussed academic goals and current challenges.,,"[1.98, 1.74, 3.74, 2.37]","[0.78, 0.68, 0.56, 0.79]",True,False,Temporary,2,Academic
